1886 05 28 139 48
1886 05 29 141 16
1886 05 30 178 18
1886 05 31 217 88
1886 06 01 288 125
1886 06 02 220 137
1886 06 03 149 88
1886 06 04 234 28
1886 06 05 209 137
1886 06 06 139 74
1886 06 07 104 68
1886 06 08 174 62
1886 06 09 120 57
1886 06 10 126 54
1886 06 11 105 49
1886 06 12 165 -8
1886 06 13 204 57
1886 06 14 196 64
1886 06 15 146 64
1886 06 16 176 -11
1886 06 17 148 60
1886 06 18 143 40
1886 06 19 185 60
1886 06 20 162 64
1886 06 21 175 102
1886 06 22 183 127
1886 06 23 210 121
1886 06 24 238 123
1886 06 25 160 102
1886 06 26 106 42
1886 06 27 124 63
1886 06 28 167 80
1886 06 29 134 98
1886 06 30 139 99
1886 07 01 140 52
1886 07 02 96 46
1886 07 03 118 42
1886 07 04 159 54
1886 07 05 189 98
1886 07 06 180 131
1886 07 07 159 111
1886 07 08 214 127
1886 07 09 236 129
1886 07 10 199 121
1886 07 11 189 125
1886 07 12 208 130
1886 07 13 243 137
1886 07 14 259 131
1886 07 15 239 166
1886 07 16 251 150
1886 07 17 229 154
1886 07 18 253 143
1886 07 19 264 142
1886 07 20 251 145
1886 07 21 272 147
1886 07 22 273 139
1886 07 23 251 137
1886 07 24 232 156
1886 07 25 239 168
1886 07 26 195 158
1886 07 27 225 163
1886 07 28 219 143
1886 07 29 214 155
1886 07 30 237 147
1886 07 31 239 134
1886 08 01 251 121
1886 08 02 246 123
1886 08 03 264 145
1886 08 04 263 131
1886 08 05 275 129
1886 08 06 275 146
1886 08 07 224 158
1886 08 08 234 120
1886 08 09 250 109
1886 08 10 199 132
1886 08 11 249 100
1886 08 12 229 125
1886 08 13 197 109
1886 08 14 201 119
1886 08 15 214 125
1886 08 16 145 67
1886 08 17 137 59
1886 08 18 169 46
1886 08 19 178 65
1886 08 20 159 97
1886 08 21 179 121
1886 08 22 209 135
1886 08 23 201 125
1886 08 24 180 74
1886 08 25 145 78
1886 08 26 105 55
1886 08 27 125 32
1886 08 28 154 43
1886 08 29 178 122
1886 08 30 136 71
1886 08 31 106 58
1886 09 01 151 56
1886 09 02 103 37
1886 09 03 105 6
1886 09 04 65 18
1886 09 05 111 40
1886 09 06 71 39
1886 09 07 96 21
1886 09 08 104 40
1886 09 09 94 42
1886 09 10 119 56
1886 09 11 169 86
1886 09 12 171 80
1886 09 13 166 82
1886 09 14 174 80
1886 09 15 157 90
1886 09 16 206 78
1886 09 17 227 100
1886 09 18 233 92
1886 09 19 215 89
1886 09 20 149 66
1886 09 21 79 26
1886 09 22 94 22
1886 09 23 96 37
1886 09 24 164 53
1886 09 25 116 49
1886 09 26 97 42
1886 09 27 74 37
1886 09 28 73 3
1886 09 29 64 6
1886 09 30 64 -2
1886 10 01 49 11
1886 10 02 44 3
1886 10 03 24 -32
1886 10 04 44 -46
1886 10 05 35 7
1886 10 06 44 4
1886 10 07 34 -19
1886 10 08 4 -48
1886 10 09 -12 -50
1886 10 10 6 -52
1886 10 11 1 -25
1886 10 12 -20 -49
1886 10 13 -12 -57
1886 10 14 6 -27
1886 10 15 30 5
1886 10 16 44 5
1886 10 17 44 12
1886 10 18 51 15
1886 10 19 39 -71
1886 10 20 -65 -108
1886 10 21 -62 -129
1886 10 22 -1 -142
1886 10 23 -9 -97
1886 10 24 13 -107
1886 10 25 -11 -66
1886 10 26 19 -79
1886 10 27 21 -79
1886 10 28 -6 -57
1886 10 29 -27 -133
1886 10 30 -99 -152
1886 10 31 -74 -175
1886 11 01 -16 -88
1886 11 02 -11 -110
1886 11 03 -104 -237
1886 11 04 -177 -273
1886 11 05 -171 -245
1886 11 06 -169 -287
1886 11 07 -121 -177
1886 11 08 -124 -183
1886 11 09 -106 -239
1886 11 10 19 -125
1886 11 11 11 -16
1886 11 12 29 -16
1886 11 13 19 -6
1886 11 14 2 -28
1886 11 15 49 -42
1886 11 16 11 -22
1886 11 17 -7 -104
1886 11 18 -61 -119
1886 11 19 -41 -96
1886 11 20 -80 -117
1886 11 21 -28 -82
1886 11 22 -31 -64
1886 11 23 -36 -68
1886 11 24 -26 -52
1886 11 25 -27 -55
1886 11 26 11 -44
1886 11 27 -11 -48
1886 11 28 -1 -62
1886 11 29 -29 -74
1886 11 30 -66 -173
1886 12 01 -16 -196
1886 12 02 4 -22
1886 12 03 9 -14
1886 12 04 14 -11
1886 12 05 9 -36
1886 12 06 -21 -49
1886 12 07 -11 -41
1886 12 08 18 -40
1886 12 09 6 -21
1886 12 10 4 -36
1886 12 11 -21 -59
1886 12 12 -14 -88
1886 12 13 -38 -115
1886 12 14 -24 -109
1886 12 15 -56 -133
1886 12 16 -37 -173
1886 12 17 -31 -78
1886 12 18 19 -32
1886 12 19 21 -8
1886 12 20 35 -12
1886 12 21 -1 -66
1886 12 22 -56 -188
1886 12 23 -126 -205
1886 12 24 -76 -129
1886 12 25 -56 -139
1886 12 26 -36 -61
1886 12 27 -36 -60
1886 12 28 -51 -82
1886 12 29 -76 -229
1886 12 30 -173 -299
1886 12 31 -106 -177
1888 01 01 -161 -249
1888 01 02 -139 -256
1888 01 03 -136 -144
1888 01 04 -131 -206
1888 01 05 -197 -272
1888 01 06 -136 -239
1888 01 07 -136 -197
1888 01 08 -81 -208
1888 01 09 -39 -81
1888 01 10 -65 -224
1888 01 11 -215 -289
1888 01 12 -209 -266
1888 01 13 -257 -297
1888 01 14 -237 -294
1888 01 15 -171 -282
1888 01 16 -146 -194
1888 01 17 -134 -159
1888 01 18 -104 -154
1888 01 19 -91 -162
1888 01 20 -106 -179
1888 01 21 -106 -182
1888 01 22 -180 -238
1888 01 23 -169 -249
1888 01 24 -76 -237
1888 01 25 -86 -194
1888 01 26 -182 -247
1888 01 27 -191 -284
1888 01 28 -175 -239
1888 01 29 -19 -219
1888 01 30 -46 -116
1888 01 31 -46 -147
1888 02 01 -48 -156
1888 02 02 -91 -162
1888 02 03 -17 -149
1888 02 04 -34 -125
1888 02 05 -117 -234
1888 02 06 -107 -223
1888 02 07 -131 -264
1888 02 08 -136 -291
1888 02 09 -137 -247
1888 02 10 -145 -276
1888 02 11 -155 -245
1888 02 12 -103 -259
1888 02 13 -41 -193
1888 02 14 -46 -121
1888 02 15 -66 -118
1888 02 16 -83 -124
1888 02 17 -86 -139
1888 02 18 -117 -200
1888 02 19 -201 -276
1888 02 20 -172 -353
1888 02 21 -141 -239
1888 02 22 -101 -211
1888 02 23 -69 -244
1888 02 24 -122 -214
1888 02 25 -110 -190
1888 02 26 -96 -156
1888 02 27 -93 -200
1888 02 28 -60 -124
1888 02 29 -51 -191
1888 03 01 -49 -95
1888 03 02 -36 -126
1888 03 03 -44 -138
1888 03 04 -67 -173
1888 03 05 -30 -90
1888 03 06 -51 -96
1888 03 07 -90 -129
1888 03 08 -106 -165
1888 03 09 -86 -233
1888 03 10 -54 -88
1888 03 11 -74 -154
1888 03 12 -102 -156
1888 03 13 -66 -213
1888 03 14 -109 -164
1888 03 15 -119 -184
1888 03 16 40 -159
1888 03 17 20 -81
1888 03 18 -34 -105
1888 03 19 -85 -179
1888 03 20 -181 -284
1888 03 21 -78 -305
1888 03 22 -15 -274
1888 03 23 -18 -214
1888 03 24 -22 -178
1888 03 25 44 -63
1888 03 26 32 -58
1888 03 27 35 -28
1888 03 28 87 -67
1888 03 29 98 30
1888 03 30 57 20
1888 03 31 112 22
1888 04 01 103 31
1888 04 02 124 28
1888 04 03 152 24
1888 04 04 161 49
1888 04 05 159 51
1888 04 06 154 55
1888 04 07 171 51
1888 04 08 163 35
1888 04 09 40 -4
1888 04 10 178 -5
1888 04 11 106 21
1888 04 12 190 48
1888 04 13 215 35
1888 04 14 221 34
1888 04 15 213 40
1888 04 16 134 24
1888 04 17 22 -93
1888 04 18 59 -90
1888 04 19 92 -51
1888 04 20 119 -25
1888 04 21 129 0
1888 04 22 49 -5
1888 04 23 161 -15
1888 04 24 67 -67
1888 04 25 -3 -100
1888 04 26 34 -105
1888 04 27 110 -70
1888 04 28 140 30
1888 04 29 223 46
1888 04 30 227 102
1888 05 01 219 104
1888 05 02 240 93
1888 05 03 206 97
1888 05 04 152 65
1888 05 05 89 40
1888 05 06 174 49
1888 05 07 213 48
1888 05 08 206 90
1888 05 09 280 121
1888 05 10 221 126
1888 05 11 231 73
1888 05 12 260 107
1888 05 13 192 85
1888 05 14 191 94
1888 05 15 164 99
1888 05 16 127 46
1888 05 17 157 27
1888 05 18 149 25
1888 05 19 80 38
1888 05 20 61 27
1888 05 21 114 13
1888 05 22 137 52
1888 05 23 106 40
1888 05 24 140 59
1888 05 25 122 51
1888 05 26 179 51
1888 05 27 194 82
1888 05 28 237 80
1888 05 29 204 114
1888 05 30 220 85
1888 05 31 89 53
1888 06 01 103 -6
1888 06 02 139 20
1888 06 03 175 28
1888 06 04 203 85
1888 06 05 252 58
1888 06 06 263 101
1888 06 07 284 119
1888 06 08 290 142
1888 06 09 295 129
1888 06 10 284 122
1888 06 11 275 130
1888 06 12 230 114
1888 06 13 211 96
1888 06 14 208 92
1888 06 15 255 85
1888 06 16 233 129
1888 06 17 188 97
1888 06 18 209 89
1888 06 19 224 102
1888 06 20 198 92
1888 06 21 201 87
1888 06 22 235 84
1888 06 23 170 67
1888 06 24 144 11
1888 06 25 194 -4
1888 06 26 189 74
1888 06 27 169 52
1888 06 28 153 55
1888 06 29 180 80
1888 06 30 242 104
1888 07 01 270 157
1888 07 02 292 147
1888 07 03 319 145
1888 07 04 335 156
1888 07 05 349 183
1888 07 06 334 173
1888 07 07 317 171
1888 07 08 295 142
1888 07 09 324 154
1888 07 10 353 191
1888 07 11 274 174
1888 07 12 235 77
1888 07 13 230 93
1888 07 14 228 95
1888 07 15 257 82
1888 07 16 262 142
1888 07 17 278 106
1888 07 18 209 120
1888 07 19 222 130
1888 07 20 214 126
1888 07 21 214 117
1888 07 22 230 120
1888 07 23 183 137
1888 07 24 154 93
1888 07 25 137 88
1888 07 26 219 114
1888 07 27 249 89
1888 07 28 229 130
1888 07 29 236 95
1888 07 30 230 124
1888 07 31 252 127
1888 08 01 278 142
1888 08 02 268 148
1888 08 03 260 123
1888 08 04 257 163
1888 08 05 250 114
1888 08 06 270 140
1888 08 07 230 138
1888 08 08 224 145
1888 08 09 227 122
1888 08 10 173 119
1888 08 11 209 89
1888 08 12 212 67
1888 08 13 164 118
1888 08 14 170 94
1888 08 15 165 92
1888 08 16 170 87
1888 08 17 176 81
1888 08 18 185 79
1888 08 19 179 89
1888 08 20 190 64
1888 08 21 224 86
1888 08 22 269 111
1888 08 23 210 137
1888 08 24 164 99
1888 08 25 180 80
1888 08 26 165 49
1888 08 27 102 20
1888 08 28 165 1
1888 08 29 175 79
1888 08 30 196 42
1888 08 31 227 46
1889 01 01 -165 -229
1889 01 02 -201 -223
1889 01 03 -165 -211
1889 01 04 -181 -239
1889 01 05 -136 -245
1889 01 06 -85 -137
1889 01 07 -27 -104
1889 01 08 -10 -106
1889 01 09 -104 -181
1889 01 10 -177 -228
1889 01 11 -207 -305
1889 01 12 -166 -219
1889 01 13 -98 -191
1889 01 14 -97 -148
1889 01 15 -126 -180
1889 01 16 -143 -186
1889 01 17 -145 -237
1889 01 18 -139 -271
1889 01 19 -155 -203
1889 01 20 -165 -216
1889 01 21 -175 -250
1889 01 22 -175 -288
1889 01 23 -221 -270
1889 01 24 -165 -283
1889 01 25 -150 -195
1889 01 26 -123 -173
1889 01 27 -80 -193
1889 01 28 -85 -138
1889 01 29 -90 -167
1889 01 30 -110 -182
1889 01 31 -165 -246
1889 02 01 -182 -266
1889 02 02 -189 -270
1889 02 03 -77 -205
1889 02 04 -56 -112
1889 02 05 -34 -74
1889 02 06 -50 -155
1889 02 07 -5 -130
1889 02 08 -103 -179
1889 02 09 -66 -178
1889 02 10 -85 -168
1889 02 11 -97 -203
1889 02 12 -95 -213
1889 02 13 -107 -211
1889 02 14 -89 -139
1889 02 15 -80 -146
1889 02 16 -36 -175
1889 02 17 17 -90
1889 02 18 -36 -183
1889 02 19 -70 -110
1889 02 20 -100 -181
1889 02 21 -86 -215
1889 02 22 -90 -228
1889 02 23 -43 -259
1889 02 24 -70 -233
1889 02 25 -30 -183
1889 02 26 -44 -83
1889 02 27 0 -116
1889 02 28 -25 -125
1889 03 01 -8 -96
1889 03 02 -47 -114
1889 03 03 -110 -232
1889 03 04 -202 -283
1889 03 05 -145 -291
1889 03 06 -117 -318
1889 03 07 -76 -189
1889 03 08 -58 -158
1889 03 09 -75 -148
1889 03 10 -27 -152
1889 03 11 6 -136
1889 03 12 11 -161
1889 03 13 33 -171
1889 03 14 23 -165
1889 03 15 -39 -140
1889 03 16 -81 -189
1889 03 17 -105 -290
1889 03 18 -42 -163
1889 03 19 -10 -114
1889 03 20 -2 -89
1889 03 21 -25 -104
1889 03 22 30 -155
1889 03 23 -7 -153
1889 03 24 -5 -93
1889 03 25 10 -90
1889 03 26 23 -39
1889 03 27 -9 -93
1889 03 28 12 -68
1889 03 29 68 -32
1889 03 30 57 -26
1889 03 31 77 -6
1889 04 01 32 -36
1889 04 02 -7 -43
1889 04 03 36 -34
1889 04 04 18 -77
1889 04 05 21 -23
1889 04 06 40 -43
1889 04 07 63 -49
1889 04 08 63 -26
1889 04 09 85 -49
1889 04 10 70 -24
1889 04 11 63 12
1889 04 12 42 -15
1889 04 13 60 -20
1889 04 14 64 -60
1889 04 15 133 -16
1889 04 16 136 -33
1889 04 17 98 -19
1889 04 18 145 4
1889 04 19 108 -8
1889 04 20 110 16
1889 04 21 59 8
1889 04 22 40 -2
1889 04 23 35 11
1889 04 24 130 6
1889 04 25 95 19
1889 04 26 160 16
1889 04 27 174 38
1889 04 28 148 -2
1889 04 29 178 10
1889 04 30 176 24
1889 05 01 175 9
1889 05 02 130 36
1889 05 03 62 -31
1889 05 04 154 -22
1889 05 05 180 17
1889 05 06 145 40
1889 05 07 117 1
1889 05 08 155 -12
1889 05 09 100 -33
1889 05 10 131 -74
1889 05 11 200 -29
1889 05 12 218 26
1889 05 13 230 42
1889 05 14 225 61
1889 05 15 175 100
1889 05 16 218 88
1889 05 17 237 103
1889 05 18 188 13
1889 05 19 60 -24
1889 05 20 50 -80
1889 05 21 60 -55
1889 05 22 90 -24
1889 05 23 134 -29
1889 05 24 160 35
1889 05 25 180 60
1889 05 26 178 6
1889 05 27 266 105
1889 05 28 276 92
1889 05 29 223 90
1889 05 30 251 60
1889 05 31 262 111
1889 10 01 180 -19
1889 10 02 179 72
1889 10 03 110 15
1889 10 04 110 -24
1889 10 05 110 1
1889 10 06 162 40
1889 10 07 161 37
1889 10 08 150 1
1889 10 09 147 6
1889 10 10 81 2
1889 10 11 3 -54
1889 10 12 102 66
1889 10 13 120 32
1889 10 14 62 -21
1889 10 15 88 -26
1889 10 16 79 -33
1889 10 17 2 -97
1889 10 18 59 -42
1889 10 19 37 1
1889 10 20 26 -32
1889 10 21 11 -44
1889 10 22 15 -21
1889 10 23 5 -87
1889 10 24 -80 -144
1889 10 25 -47 -208
1889 10 26 -70 -184
1889 10 27 -24 -75
1889 10 28 -29 -62
1889 10 29 -50 -94
1889 10 30 -46 -150
1889 10 31 -15 -56
1889 11 01 -42 -114
1889 11 02 -54 -203
1889 11 03 -74 -156
1889 11 04 -121 -206
1889 11 05 -95 -227
1889 11 06 -55 -194
1889 11 07 -34 -64
1889 11 08 -25 -73
1889 11 09 0 -88
1889 11 10 -19 -135
1889 11 11 -32 -91
1889 11 12 -21 -85
1889 11 13 -12 -80
1889 11 14 -30 -62
1889 11 15 -52 -77
1889 11 16 -30 -62
1889 11 17 -26 -87
1889 11 18 -60 -109
1889 11 19 -113 -304
1889 11 20 -235 -314
1889 11 21 -235 -300
1889 11 22 -222 -355
1889 11 23 -226 -297
1889 11 24 -167 -255
1889 11 25 -119 -184
1889 11 26 -56 -120
1889 11 27 -46 -68
1889 11 28 -49 -115
1889 11 29 -40 -106
1889 11 30 -33 -104
1889 12 01 -45 -81
1889 12 02 -68 -89
1889 12 03 -76 -124
1889 12 04 -85 -177
1889 12 05 -105 -203
1889 12 06 -84 -139
1889 12 07 -80 -147
1889 12 08 -131 -277
1889 12 09 -68 -175
1889 12 10 -121 -162
1889 12 11 -137 -180
1889 12 12 -102 -213
1889 12 13 -103 -204
1889 12 14 -51 -178
1889 12 15 -85 -164
1889 12 16 -132 -198
1889 12 17 -109 -177
1889 12 18 -82 -129
1889 12 19 -76 -134
1889 12 20 -59 -142
1889 12 21 -62 -104
1889 12 22 -72 -94
1889 12 23 -70 -138
1889 12 24 -103 -122
1889 12 25 -100 -168
1889 12 26 -110 -233
1889 12 27 -215 -313
1889 12 28 -153 -213
1889 12 29 -50 -163
1889 12 30 -17 -57
1889 12 31 -53 -104
1892 01 01 -110 -182
1892 01 02 -108 -158
1892 01 03 -108 -146
1892 01 04 -67 -137
1892 01 05 -57 -149
1892 01 06 -81 -108
1892 01 07 -101 -198
1892 01 08 -151 -224
1892 01 09 -77 -195
1892 01 10 -72 -128
1892 01 11 -56 -90
1892 01 12 -43 -139
1892 01 13 -118 -200
1892 01 14 -169 -216
1892 01 15 -161 -206
1892 01 16 -108 -197
1892 01 17 -58 -146
1892 01 18 -108 -183
1892 01 19 -152 -225
1892 01 20 -146 -236
1892 01 21 -180 -241
1892 01 22 -191 -255
1892 01 23 -231 -303
1892 01 24 -232 -291
1892 01 25 -206 -247
1892 01 26 -200 -240
1892 01 27 -218 -255
1892 01 28 -227 -330
1892 01 29 -320 -354
1892 01 30 -265 -366
1892 01 31 -257 -298
1892 02 01 -248 -265
1892 02 02 -177 -248
1892 02 03 -166 -250
1892 02 04 -60 -270
1892 02 05 -23 -94
1892 02 06 -69 -125
1892 02 07 -96 -148
1892 02 08 -43 -168
1892 02 09 -117 -239
1892 02 10 -135 -248
1892 02 11 -155 -240
1892 02 12 -165 -240
1892 02 13 -78 -206
1892 02 14 -76 -139
1892 02 15 -72 -139
1892 02 16 -35 -112
1892 02 17 -21 -76
1892 02 18 -63 -143
1892 02 19 19 -144
1892 02 20 47 -60
1892 02 21 -6 -79
1892 02 22 9 -79
1892 02 23 -22 -83
1892 02 24 -50 -188
1892 02 25 -138 -234
1892 02 26 -140 -300
1892 02 27 -171 -256
1892 02 28 -211 -320
1892 02 29 -180 -365
1892 03 01 -185 -308
1892 03 02 -146 -340
1892 03 03 -83 -240
1892 03 04 -36 -173
1892 03 05 -54 -167
1892 03 06 -46 -145
1892 03 07 -36 -139
1892 03 08 -11 -117
1892 03 09 4 -154
1892 03 10 -78 -192
1892 03 11 29 -207
1892 03 12 26 -169
1892 03 13 14 -170
1892 03 14 47 -154
1892 03 15 15 -80
1892 03 16 36 -116
1892 03 17 42 -102
1892 03 18 34 -55
1892 03 19 53 -86
1892 03 20 44 -126
1892 03 21 -36 -152
1892 03 22 -51 -136
1892 03 23 -48 -165
1892 03 24 -11 -174
1892 03 25 18 -125
1892 03 26 -12 -52
1892 03 27 6 -54
1892 03 28 19 -28
1892 03 29 32 -39
1892 03 30 64 -52
1892 03 31 63 -52
1892 04 01 -26 -105
1892 04 02 -27 -51
1892 04 03 3 -88
1892 04 04 1 -108
1892 04 05 -21 -135
1892 04 06 15 -59
1892 04 07 -23 -120
1892 04 08 -16 -126
1892 04 09 -11 -120
1892 04 10 -52 -130
1892 04 11 -1 -146
1892 04 12 24 -52
1892 04 13 43 -35
1892 04 14 49 -33
1892 04 15 49 -57
1892 04 16 94 13
1892 04 17 55 14
1892 04 18 74 0
1892 04 19 27 -43
1892 04 20 34 -68
1892 04 21 125 -11
1892 04 22 126 8
1892 04 23 114 -12
1892 04 24 158 -7
1892 04 25 163 -20
1892 04 26 49 -8
1892 04 27 68 -14
1892 04 28 79 -23
1892 04 29 104 -24
1892 04 30 117 -14
1892 05 01 107 22
1892 05 02 156 12
1892 05 03 178 -2
1892 05 04 123 5
1892 05 05 237 49
1892 05 06 244 93
1892 05 07 232 95
1892 05 08 245 115
1892 05 09 258 102
1892 05 10 213 80
1892 05 11 198 33
1892 05 12 171 61
1892 05 13 103 0
1892 05 14 119 -6
1892 05 15 109 9
1892 05 16 65 0
1892 05 17 178 -20
1892 05 18 229 98
1892 05 19 243 84
1892 05 20 198 95
1892 05 21 164 84
1892 05 22 162 72
1892 05 23 175 50
1892 05 24 167 58
1892 05 25 178 13
1892 05 26 209 35
1892 05 27 228 75
1892 05 28 228 86
1892 05 29 197 108
1892 05 30 148 100
1892 05 31 127 38
1892 06 01 55 -3
1892 06 02 89 -12
1892 06 03 124 -8
1892 06 04 158 12
1892 06 05 153 27
1892 06 06 188 75
1892 06 07 221 109
1892 06 08 225 62
1892 06 09 261 130
1892 06 10 179 87
1892 06 11 203 65
1892 06 12 269 70
1892 06 13 272 157
1892 06 14 317 144
1892 06 15 317 161
1892 06 16 319 175
1892 06 17 277 164
1892 06 18 303 138
1892 06 19 299 168
1892 06 20 301 166
1892 06 21 295 169
1892 06 22 219 113
1892 06 23 150 89
1892 06 24 233 68
1892 06 25 255 114
1892 06 26 259 109
1892 06 27 283 160
1892 06 28 238 141
1892 06 29 238 118
1892 06 30 214 113
1892 07 01 184 119
1892 07 02 209 137
1892 07 03 243 133
1892 07 04 268 144
1892 07 05 253 140
1892 07 06 178 105
1892 07 07 187 93
1892 07 08 225 121
1892 07 09 230 133
1892 07 10 184 109
1892 07 11 183 96
1892 07 12 218 88
1892 07 13 248 91
1892 07 14 293 140
1892 07 15 254 139
1892 07 16 228 119
1892 07 17 203 112
1892 07 18 221 97
1892 07 19 238 97
1892 07 20 242 119
1892 07 21 283 116
1892 07 22 317 169
1892 07 23 317 169
1892 07 24 303 180
1892 07 25 310 175
1892 07 26 310 156
1892 07 27 328 173
1892 07 28 334 196
1892 07 29 342 201
1892 07 30 276 184
1892 07 31 214 122
1892 08 01 253 92
1892 08 02 289 127
1892 08 03 285 128
1892 08 04 294 167
1892 08 05 262 143
1892 08 06 293 117
1892 08 07 261 159
1892 08 08 187 112
1892 08 09 199 98
1892 08 10 233 90
1892 08 11 208 86
1892 08 12 217 120
1892 08 13 208 110
1892 08 14 193 89
1892 08 15 180 64
1892 08 16 144 108
1892 08 17 202 115
1892 08 18 159 92
1892 08 19 167 97
1892 08 20 149 103
1892 08 21 148 115
1892 08 22 139 104
1892 08 23 149 107
1892 08 24 149 99
1892 08 25 124 93
1892 08 26 134 76
1892 08 27 148 62
1892 08 28 165 43
1892 08 29 233 109
1892 08 30 193 100
1892 08 31 170 83
1892 09 01 163 73
1892 09 02 147 87
1892 09 03 149 68
1892 09 04 159 70
1892 09 05 155 43
1892 09 06 182 16
